id;card_id;price_from;monthly_avg;weekly_avg;daily_avg;available_items;date_id
2005;165;0.01;0.06;0.07;0.05;4994.0;8
2006;166;0.01;0.05;0.04;0.05;4870.0;8
2007;167;0.02;0.11;0.09;0.05;2678.0;8
2008;168;0.02;0.11;0.05;0.04;2921.0;8
2009;169;0.01;0.07;0.05;0.05;4964.0;8
2010;170;0.01;0.06;0.03;0.05;5024.0;8
2011;171;0.01;0.04;0.11;0.15;4781.0;8
2012;172;0.01;0.04;0.03;0.06;4903.0;8
2013;173;0.01;0.03;0.09;0.02;4955.0;8
2014;174;0.01;0.04;0.06;0.05;4896.0;8
2015;175;0.01;0.08;0.04;0.02;4633.0;8
2016;176;0.01;0.09;0.1;0.05;2590.0;8
2017;177;0.01;0.07;0.08;0.15;5298.0;8
2018;178;0.01;0.04;0.06;0.05;4935.0;8
2019;179;0.01;0.05;0.04;0.02;4837.0;8
2020;180;0.01;0.06;0.06;0.05;2831.0;8
2021;181;0.01;0.04;0.06;0.05;4902.0;8
2022;182;0.01;0.04;0.06;0.19;4940.0;8
2023;183;0.02;0.04;0.05;0.08;2919.0;8
2024;184;0.01;0.02;0.05;0.02;4902.0;8
2025;185;0.01;0.03;0.02;0.02;2922.0;8
2026;186;0.01;0.04;0.08;0.05;4870.0;8
2027;187;0.01;0.07;0.09;0.19;2827.0;8
2028;188;0.01;0.03;0.04;0.02;4960.0;8
2029;189;0.01;0.04;0.05;0.06;2946.0;8
2030;190;0.01;0.02;0.02;0.02;4885.0;8
2031;191;0.01;0.03;0.02;0.01;5116.0;8
2032;192;0.02;0.05;0.04;0.04;2952.0;8
2033;193;0.01;0.05;0.06;0.02;4900.0;8
2034;194;0.02;0.07;0.14;0.08;2866.0;8
2035;195;0.01;0.03;0.07;0.02;4869.0;8
2036;196;0.01;0.03;0.08;0.05;4898.0;8
2037;197;0.01;0.05;0.06;0.06;2948.0;8
2038;198;0.01;0.06;0.05;0.05;5003.0;8
2039;199;0.01;0.03;0.02;0.02;4911.0;8
2040;200;0.02;0.04;0.03;0.11;2829.0;8
2041;201;0.02;0.08;0.06;0.06;2839.0;8
2042;202;0.01;0.04;0.04;0.04;2912.0;8
2043;203;0.01;0.03;0.06;0.02;4925.0;8
2044;204;0.01;0.02;0.04;0.02;4947.0;8
2045;205;0.01;0.03;0.04;0.02;5009.0;8
2046;206;0.02;0.08;0.06;0.1;3024.0;8
2047;207;0.01;0.09;0.05;0.02;3030.0;8
2048;208;0.02;0.09;0.08;0.07;3013.0;8
2049;209;0.02;0.07;0.07;0.07;2874.0;8
2050;210;0.01;0.04;0.03;0.01;4888.0;8
2051;211;0.01;0.12;0.06;0.04;4855.0;8
2052;212;0.01;0.06;0.08;0.05;4878.0;8
2053;213;0.02;0.06;0.08;0.1;2987.0;8
2054;214;0.01;0.03;0.04;0.02;4921.0;8
2055;215;0.02;0.08;0.09;0.04;2954.0;8
2056;216;0.01;0.08;0.05;0.05;2957.0;8
2057;217;0.01;0.05;0.07;0.05;5042.0;8
2058;218;0.01;0.03;0.03;0.02;4909.0;8
2059;219;0.01;0.04;0.02;0.02;4885.0;8
2060;220;0.01;0.04;0.04;0.02;4739.0;8
2061;221;0.01;0.02;0.03;0.02;4915.0;8
2062;222;0.01;0.06;0.06;0.04;2885.0;8
2063;223;0.02;0.04;0.04;0.03;2912.0;8
2064;224;0.01;0.05;0.08;0.12;5125.0;8
2065;225;0.01;0.04;0.04;0.05;4794.0;8
2066;226;0.01;0.02;0.02;0.02;4852.0;8
2067;227;0.01;0.04;0.04;0.02;4945.0;8
2068;228;0.01;0.05;0.05;0.02;2919.0;8
2069;229;0.01;0.03;0.04;0.02;4956.0;8
2070;230;0.01;0.04;0.04;0.05;4839.0;8
2071;231;0.01;0.03;0.03;0.03;2843.0;8
2072;232;0.01;0.04;0.03;0.02;4911.0;8
2073;233;0.01;0.03;0.03;0.11;5030.0;8
2074;234;0.01;0.04;0.04;0.05;4953.0;8
2075;235;0.01;0.05;0.05;0.05;4943.0;8
2076;236;0.01;0.03;0.02;0.02;4943.0;8
2077;237;0.01;0.04;0.07;0.02;5047.0;8
2078;238;0.01;0.04;0.1;0.18;4915.0;8
2079;239;0.01;0.03;0.07;0.08;4968.0;8
2080;240;0.01;0.03;0.03;0.04;4997.0;8
2081;241;0.01;0.04;0.02;0.02;4942.0;8
2082;242;0.01;0.03;0.08;0.1;4916.0;8
2083;243;0.01;0.07;0.02;0.02;4983.0;8
2084;244;0.01;0.04;0.02;0.02;4805.0;8
2085;245;0.01;0.03;0.03;0.02;4878.0;8
2086;246;0.01;0.03;0.03;0.03;4982.0;8
2087;247;0.01;0.03;0.03;0.01;5019.0;8
2088;248;0.01;0.02;0.02;0.02;4879.0;8
2089;249;0.01;0.04;0.05;0.02;4809.0;8
2090;250;0.02;0.03;0.04;0.04;2926.0;8
2091;251;0.01;0.03;0.02;0.03;4930.0;8
2092;252;0.01;0.02;0.02;0.02;4879.0;8
2093;253;0.01;0.03;0.03;0.02;4882.0;8
2094;254;0.01;0.03;0.03;0.04;2868.0;8
2095;255;0.01;0.05;0.06;0.05;4853.0;8
2096;256;0.01;0.03;0.05;0.05;4966.0;8
2097;257;0.01;0.03;0.04;0.05;4804.0;8
2098;258;0.01;0.04;0.02;0.01;4926.0;8
2099;259;0.01;0.04;0.03;0.01;4994.0;8
2100;260;0.01;0.02;0.04;0.02;5013.0;8
2101;261;0.01;0.03;0.03;0.02;4922.0;8
2102;262;0.01;0.02;0.03;0.02;5042.0;8
2103;263;32.85;33.33;36.81;39.4;38.0;8
2104;264;16.85;19.28;19.3;17.99;39.0;8
2105;1;0.15;0.96;1.02;1.19;1105.0;9
2106;2;0.02;0.23;0.18;0.16;2220.0;9
2107;3;0.1;0.37;0.34;0.38;1388.0;9
2108;4;1.2;2.28;2.25;1.53;318.0;9
2109;5;8.99;12.66;13.26;13.47;217.0;9
2110;6;0.02;0.38;0.38;0.28;989.0;9
2111;7;0.15;0.84;0.85;0.87;350.0;9
2112;8;0.01;0.11;0.1;0.15;7096.0;9
2113;9;0.01;0.11;0.14;0.1;4361.0;9
2114;10;0.1;0.37;0.39;0.36;1199.0;9
2115;11;24.0;28.53;28.8;26.85;150.0;9
2116;12;5.99;8.17;8.65;10.37;223.0;9
2117;13;0.05;0.81;0.77;1.09;443.0;9
2118;14;0.19;0.5;0.59;0.63;763.0;9
2119;15;3.99;5.28;4.96;4.5;316.0;9
2120;16;0.35;1.16;1.46;0.84;2119.0;9
2121;17;1.0;2.24;2.41;2.2;356.0;9
2122;18;4.99;7.55;7.09;7.7;252.0;9
2123;19;0.1;0.49;0.41;0.29;958.0;9
2124;20;8.99;9.63;10.49;10.07;282.0;9
2125;21;0.6;1.37;1.64;1.73;242.0;9
2126;22;0.5;1.86;1.92;1.9;356.0;9
2127;23;0.19;0.71;0.75;0.92;569.0;9
2128;24;16.5;22.94;24.61;28.42;142.0;9
2129;25;17.0;19.02;20.56;19.5;144.0;9
2130;26;1.4;2.57;2.56;2.74;437.0;9
2131;27;1.75;3.06;3.09;3.29;215.0;9
2132;28;0.02;0.12;0.11;0.08;3736.0;9
2133;29;1.0;2.24;2.43;2.24;409.0;9
2134;30;1.5;2.58;2.54;2.5;385.0;9
2135;31;10.0;14.69;14.18;15.4;218.0;9
2136;32;8.0;11.81;12.2;13.38;223.0;9
2137;33;2.99;4.92;5.54;6.5;242.0;9
2138;34;1.87;3.34;3.49;3.0;374.0;9
2139;35;3.28;5.49;5.38;5.95;305.0;9
2140;36;3.49;4.57;4.38;3.99;370.0;9
2141;37;0.01;0.16;0.16;0.05;3693.0;9
2142;38;0.6;1.95;2.3;1.75;283.0;9
2143;39;0.15;0.67;0.69;0.5;582.0;9
2144;40;0.1;0.7;0.76;0.97;644.0;9
2145;41;0.1;0.3;0.25;0.17;1575.0;9
2146;42;3.5;5.86;5.98;6.25;325.0;9
2147;43;0.1;0.47;0.54;0.27;1359.0;9
2148;44;0.01;0.1;0.12;0.13;4020.0;9
2149;45;9.99;9.72;11.69;11.45;367.0;9
2150;46;0.1;0.4;0.44;0.48;1134.0;9
2151;47;0.1;0.48;0.59;1.0;1175.0;9
2152;48;0.02;0.32;0.35;0.38;1689.0;9
2153;49;0.08;0.31;0.32;0.32;1281.0;9
2154;50;0.2;0.94;0.96;1.26;324.0;9
2155;51;20.51;24.05;26.31;26.99;162.0;9
2156;52;0.02;0.2;0.16;0.24;3021.0;9
2157;53;4.45;8.74;9.69;8.69;152.0;9
2158;54;0.01;0.08;0.09;0.05;5155.0;9
2159;55;0.02;0.17;0.16;0.19;2853.0;9
2160;56;0.99;1.65;1.55;1.57;526.0;9
2161;57;0.02;0.14;0.15;0.17;2126.0;9
2162;58;0.02;0.14;0.12;0.1;1829.0;9
2163;59;5.0;7.18;7.38;7.56;228.0;9
2164;60;0.02;0.25;0.3;0.31;1852.0;9
2165;61;0.02;0.13;0.04;0.03;3422.0;9
2166;62;20.0;27.33;26.19;26.0;159.0;9
2167;63;1.5;2.54;2.33;2.85;205.0;9
2168;64;0.09;0.42;0.26;0.32;1384.0;9
2169;65;0.08;0.32;0.37;0.2;1551.0;9
2170;66;11.45;17.85;18.55;15.75;236.0;9
2171;67;0.49;0.95;1.06;0.97;863.0;9
2172;68;0.04;0.23;0.26;0.23;1830.0;9
2173;69;38.94;44.21;44.91;40.47;152.0;9
2174;70;20.0;21.62;21.91;19.0;167.0;9
2175;71;0.09;0.26;0.35;0.74;2077.0;9
2176;72;0.02;0.18;0.21;0.11;1724.0;9
2177;73;0.1;0.36;0.36;0.28;1306.0;9
2178;74;0.01;0.13;0.21;0.06;3600.0;9
2179;75;1.4;2.3;2.37;2.48;878.0;9
2180;76;0.05;0.19;0.17;0.45;1962.0;9
2181;77;0.04;0.31;0.21;0.22;1748.0;9
2182;78;0.05;0.37;0.35;0.45;1848.0;9
2183;79;0.02;0.13;0.11;0.1;2839.0;9
2184;80;0.01;0.12;0.15;0.19;2586.0;9
2185;81;0.02;0.15;0.13;0.1;1900.0;9
2186;82;0.01;0.08;0.08;0.25;4395.0;9
2187;83;0.02;0.1;0.11;0.01;3545.0;9
2188;84;0.02;0.16;0.15;0.15;2650.0;9
2189;85;4.44;6.26;5.69;7.31;325.0;9
2190;86;0.19;0.46;0.36;0.25;1052.0;9
2191;87;0.05;0.29;0.28;0.31;1989.0;9
2192;88;0.01;0.14;0.11;0.19;2335.0;9
2193;89;0.02;0.13;0.16;0.22;1946.0;9
2194;90;1.73;2.74;2.8;2.99;383.0;9
2195;91;0.02;0.17;0.21;0.15;3287.0;9
2196;92;15.88;19.64;20.18;19.5;221.0;9
2197;93;0.02;0.07;0.09;0.05;2685.0;9
2198;94;0.01;0.05;0.05;0.05;4937.0;9
2199;95;5.0;7.12;6.61;6.73;610.0;9
2200;96;0.02;0.15;0.14;0.19;2780.0;9
2201;97;0.01;0.09;0.04;0.02;4647.0;9
2202;98;0.02;0.14;0.14;0.14;2239.0;9
2203;99;0.08;0.46;0.54;0.59;896.0;9
2204;100;1.0;1.98;1.82;2.2;1041.0;9
2205;101;0.02;0.13;0.06;0.07;2434.0;9
2206;102;0.02;0.12;0.11;0.09;2634.0;9
2207;103;0.02;0.09;0.09;0.15;2467.0;9
2208;104;0.01;0.08;0.1;0.1;4717.0;9
2209;105;1.0;2.34;2.32;6.49;491.0;9
2210;106;0.02;0.11;0.14;0.05;2502.0;9
2211;107;0.01;0.13;0.11;0.08;3067.0;9
2212;108;0.01;0.12;0.09;0.07;2717.0;9
2213;109;0.05;0.15;0.14;0.2;2642.0;9
2214;110;0.02;0.21;0.22;0.28;1655.0;9
2215;111;0.01;0.06;0.07;0.04;4933.0;9
2216;112;0.02;0.15;0.08;0.15;2620.0;9
2217;113;0.01;0.05;0.04;0.02;4460.0;9
2218;114;0.02;0.12;0.11;0.25;2386.0;9
2219;115;0.01;0.12;0.12;0.06;2173.0;9
2220;116;0.02;0.12;0.1;0.19;2783.0;9
2221;117;1.38;1.78;1.65;1.64;824.0;9
2222;118;0.02;0.13;0.14;0.25;2457.0;9
2223;119;0.01;0.13;0.12;0.15;3047.0;9
2224;120;0.01;0.11;0.13;0.02;4908.0;9
2225;121;0.01;0.13;0.11;0.19;3315.0;9
2226;122;0.02;0.13;0.13;0.19;2698.0;9
2227;123;0.01;0.05;0.05;0.25;4593.0;9
2228;124;0.01;0.14;0.26;0.19;3051.0;9
2229;125;0.01;0.03;0.02;0.05;4883.0;9
2230;126;0.01;0.03;0.04;0.05;4767.0;9
2231;127;0.01;0.06;0.06;0.07;4941.0;9
2232;128;0.02;0.06;0.03;0.02;2875.0;9
2233;129;0.02;0.27;0.25;0.19;1041.0;9
2234;130;0.05;0.29;0.42;0.85;965.0;9
2235;131;0.01;0.06;0.06;0.05;4870.0;9
2236;132;0.1;0.28;0.24;0.15;1683.0;9
2237;133;0.01;0.05;0.05;0.04;4867.0;9
2238;134;0.01;0.09;0.05;0.06;2880.0;9
2239;135;0.02;0.12;0.13;0.11;1924.0;9
2240;136;0.01;0.06;0.05;0.04;4606.0;9
2241;137;0.01;0.05;0.05;0.05;4865.0;9
2242;138;0.01;0.07;0.07;0.12;4984.0;9
2243;139;0.02;0.12;0.12;0.17;2695.0;9
2244;140;0.01;0.03;0.04;0.19;4908.0;9
2245;141;0.02;0.06;0.06;0.1;2738.0;9
2246;142;0.02;0.07;0.08;0.08;2825.0;9
2247;143;0.02;0.1;0.17;0.1;3209.0;9
2248;144;0.02;0.06;0.08;0.14;2745.0;9
2249;145;0.01;0.06;0.03;0.1;4837.0;9
2250;146;0.02;0.07;0.1;0.08;2616.0;9
2251;147;0.02;0.09;0.08;0.19;2752.0;9
2252;148;0.01;0.02;0.02;0.02;2916.0;9
2253;149;0.01;0.04;0.03;0.05;5444.0;9
2254;150;0.01;0.07;0.07;0.07;2921.0;9
2255;151;0.01;0.05;0.05;0.02;2874.0;9
2256;152;0.01;0.07;0.06;0.05;2806.0;9
2257;153;0.01;0.06;0.08;0.09;4931.0;9
2258;154;0.01;0.06;0.08;0.05;5652.0;9
2259;155;0.01;0.09;0.15;0.19;4949.0;9
2260;156;0.01;0.04;0.03;0.02;4925.0;9
2261;157;0.02;0.11;0.13;0.19;2707.0;9
2262;158;0.01;0.05;0.04;0.02;4860.0;9
2263;159;0.02;0.06;0.05;0.05;2820.0;9
2264;160;0.01;0.04;0.04;0.05;4909.0;9
2265;161;0.01;0.05;0.06;0.07;4947.0;9
2266;162;0.01;0.06;0.07;0.07;2992.0;9
2267;163;0.02;0.07;0.11;0.06;2952.0;9
2268;164;0.01;0.06;0.08;0.02;4746.0;9
2269;165;0.01;0.06;0.07;0.05;4997.0;9
2270;166;0.01;0.05;0.04;0.05;4835.0;9
2271;167;0.02;0.1;0.11;0.19;2675.0;9
2272;168;0.02;0.11;0.06;0.19;2926.0;9
2273;169;0.01;0.08;0.07;0.19;4961.0;9
2274;170;0.01;0.06;0.03;0.19;5024.0;9
2275;171;0.01;0.04;0.11;0.15;4800.0;9
2276;172;0.01;0.04;0.03;0.06;4889.0;9
2277;173;0.01;0.03;0.09;0.02;4955.0;9
2278;174;0.01;0.04;0.06;0.05;4896.0;9
2279;175;0.01;0.08;0.04;0.02;4650.0;9
2280;176;0.01;0.09;0.1;0.05;2589.0;9
2281;177;0.01;0.07;0.1;0.19;5304.0;9
2282;178;0.01;0.05;0.06;0.19;4935.0;9
2283;179;0.01;0.05;0.04;0.02;4837.0;9
2284;180;0.01;0.06;0.06;0.05;2838.0;9
2285;181;0.01;0.04;0.06;0.05;4896.0;9
2286;182;0.01;0.04;0.06;0.19;4924.0;9
2287;183;0.02;0.04;0.05;0.08;2929.0;9
2288;184;0.01;0.02;0.05;0.02;4893.0;9
2289;185;0.01;0.03;0.02;0.02;2916.0;9
2290;186;0.01;0.04;0.08;0.05;4870.0;9
2291;187;0.01;0.07;0.09;0.19;2814.0;9
2292;188;0.01;0.03;0.04;0.02;4966.0;9
2293;189;0.01;0.04;0.05;0.06;2938.0;9
2294;190;0.01;0.02;0.02;0.02;4867.0;9
2295;191;0.01;0.03;0.02;0.01;5128.0;9
2296;192;0.02;0.05;0.04;0.04;2948.0;9
2297;193;0.01;0.05;0.06;0.02;4876.0;9
2298;194;0.02;0.07;0.14;0.08;2858.0;9
2299;195;0.01;0.03;0.07;0.02;4878.0;9
2300;196;0.01;0.03;0.08;0.05;4898.0;9
2301;197;0.01;0.05;0.06;0.06;2938.0;9
2302;198;0.01;0.06;0.05;0.05;5010.0;9
2303;199;0.01;0.03;0.02;0.02;4905.0;9
2304;200;0.02;0.05;0.04;0.11;2826.0;9
2305;201;0.02;0.08;0.06;0.06;2839.0;9
2306;202;0.01;0.04;0.04;0.04;2917.0;9
2307;203;0.01;0.03;0.06;0.02;4928.0;9
2308;204;0.01;0.02;0.04;0.02;4932.0;9
2309;205;0.01;0.03;0.04;0.02;5008.0;9
2310;206;0.02;0.08;0.08;0.19;3020.0;9
2311;207;0.01;0.09;0.05;0.19;3028.0;9
2312;208;0.02;0.09;0.08;0.19;3011.0;9
2313;209;0.02;0.08;0.08;0.19;2873.0;9
2314;210;0.01;0.04;0.03;0.01;4883.0;9
2315;211;0.01;0.12;0.06;0.04;4820.0;9
2316;212;0.01;0.06;0.09;0.19;4887.0;9
2317;213;0.02;0.07;0.09;0.19;2997.0;9
2318;214;0.01;0.03;0.04;0.02;4906.0;9
2319;215;0.02;0.09;0.11;0.19;2953.0;9
2320;216;0.01;0.09;0.06;0.19;2964.0;9
2321;217;0.01;0.05;0.08;0.19;5047.0;9
2322;218;0.01;0.03;0.03;0.02;4888.0;9
2323;219;0.01;0.04;0.05;0.19;4896.0;9
2324;220;0.01;0.04;0.04;0.02;4717.0;9
2325;221;0.01;0.02;0.03;0.02;4888.0;9
2326;222;0.01;0.06;0.06;0.04;2882.0;9
2327;223;0.02;0.04;0.04;0.03;2900.0;9
2328;224;0.01;0.05;0.08;0.12;5106.0;9
2329;225;0.01;0.04;0.04;0.05;4792.0;9
2330;226;0.01;0.02;0.02;0.02;4836.0;9
2331;227;0.01;0.04;0.04;0.02;4946.0;9
2332;228;0.01;0.05;0.05;0.02;3028.0;9
2333;229;0.01;0.03;0.04;0.02;4925.0;9
2334;230;0.01;0.04;0.04;0.05;4837.0;9
2335;231;0.01;0.03;0.03;0.03;2840.0;9
2336;232;0.01;0.04;0.03;0.02;4926.0;9
2337;233;0.01;0.04;0.04;0.19;5020.0;9
2338;234;0.01;0.04;0.04;0.05;4955.0;9
2339;235;0.01;0.05;0.05;0.05;4939.0;9
2340;236;0.01;0.03;0.02;0.02;4930.0;9
2341;237;0.01;0.04;0.06;0.19;5043.0;9
2342;238;0.01;0.04;0.12;0.19;4931.0;9
2343;239;0.01;0.04;0.08;0.19;4987.0;9
2344;240;0.01;0.04;0.05;0.19;5001.0;9
2345;241;0.01;0.04;0.02;0.02;4926.0;9
2346;242;0.01;0.03;0.08;0.1;4893.0;9
2347;243;0.01;0.07;0.02;0.02;4996.0;9
2348;244;0.01;0.04;0.02;0.02;4805.0;9
2349;245;0.01;0.03;0.03;0.02;4864.0;9
2350;246;0.01;0.03;0.03;0.03;4965.0;9
2351;247;0.01;0.03;0.03;0.01;5008.0;9
2352;248;0.01;0.02;0.02;0.02;4860.0;9
2353;249;0.01;0.04;0.05;0.02;4798.0;9
2354;250;0.02;0.03;0.04;0.04;2919.0;9
2355;251;0.01;0.03;0.02;0.03;4928.0;9
2356;252;0.01;0.02;0.02;0.02;4876.0;9
2357;253;0.01;0.03;0.03;0.02;4880.0;9
2358;254;0.01;0.03;0.03;0.04;2863.0;9
2359;255;0.01;0.05;0.06;0.05;4851.0;9
2360;256;0.01;0.03;0.05;0.05;4958.0;9
2361;257;0.01;0.03;0.04;0.05;4810.0;9
2362;258;0.01;0.04;0.02;0.01;4911.0;9
2363;259;0.01;0.04;0.03;0.03;4982.0;9
2364;260;0.01;0.02;0.04;0.02;4992.0;9
2365;261;0.01;0.03;0.03;0.02;4916.0;9
2366;262;0.01;0.02;0.03;0.02;5028.0;9
2367;263;32.85;33.33;36.81;39.4;38.0;9
2368;264;16.85;19.28;19.3;17.99;40.0;9
2369;1;0.15;0.96;1.02;1.19;1105.0;10
2370;2;0.02;0.23;0.18;0.16;2220.0;10
2371;3;0.1;0.37;0.34;0.38;1388.0;10
2372;4;1.2;2.28;2.25;1.53;318.0;10
2373;5;8.99;12.66;13.26;13.47;217.0;10
2374;6;0.02;0.38;0.38;0.28;989.0;10
2375;7;0.15;0.84;0.85;0.87;350.0;10
2376;8;0.01;0.11;0.1;0.15;7096.0;10
2377;9;0.01;0.11;0.14;0.1;4361.0;10
2378;10;0.1;0.37;0.39;0.36;1199.0;10
2379;11;24.0;28.53;28.8;26.85;150.0;10
2380;12;5.99;8.17;8.65;10.37;223.0;10
2381;13;0.05;0.81;0.77;1.09;443.0;10
2382;14;0.19;0.5;0.59;0.63;763.0;10
2383;15;3.99;5.28;4.96;4.5;316.0;10
2384;16;0.35;1.16;1.46;0.84;2119.0;10
2385;17;1.0;2.24;2.41;2.2;356.0;10
2386;18;4.99;7.55;7.09;7.7;252.0;10
2387;19;0.1;0.49;0.41;0.29;958.0;10
2388;20;8.99;9.63;10.49;10.07;282.0;10
2389;21;0.6;1.37;1.64;1.73;242.0;10
2390;22;0.5;1.86;1.92;1.9;356.0;10
2391;23;0.19;0.71;0.75;0.92;569.0;10
2392;24;17.0;22.94;24.61;28.42;142.0;10
2393;25;17.0;19.02;20.56;19.5;144.0;10
2394;26;1.4;2.57;2.56;2.74;437.0;10
2395;27;1.99;3.06;3.09;3.29;215.0;10
2396;28;0.02;0.12;0.11;0.08;3736.0;10
2397;29;1.0;2.24;2.43;2.24;409.0;10
2398;30;1.5;2.58;2.54;2.5;385.0;10
2399;31;10.0;14.69;14.18;15.4;218.0;10
2400;32;8.0;11.81;12.2;13.38;223.0;10
2401;33;2.99;4.92;5.54;6.5;242.0;10
2402;34;1.87;3.34;3.49;3.0;374.0;10
2403;35;3.28;5.49;5.38;5.95;305.0;10
2404;36;3.49;4.57;4.38;3.99;370.0;10
2405;37;0.01;0.16;0.16;0.05;3693.0;10
2406;38;0.5;1.95;2.3;1.75;283.0;10
2407;39;0.15;0.67;0.69;0.5;582.0;10
2408;40;0.1;0.7;0.76;0.97;644.0;10
2409;41;0.05;0.3;0.25;0.17;1575.0;10
2410;42;3.5;5.86;5.98;6.25;325.0;10
2411;43;0.1;0.47;0.54;0.27;1359.0;10
2412;44;0.01;0.1;0.12;0.13;4020.0;10
2413;45;9.99;9.72;11.69;11.45;367.0;10
2414;46;0.1;0.4;0.44;0.48;1134.0;10
2415;47;0.1;0.48;0.59;1.0;1175.0;10
2416;48;0.02;0.32;0.35;0.38;1689.0;10
2417;49;0.08;0.31;0.32;0.32;1281.0;10
2418;50;0.2;0.94;0.96;1.26;324.0;10
2419;51;20.51;24.05;26.31;26.99;162.0;10
2420;52;0.02;0.2;0.16;0.24;3021.0;10
2421;53;4.45;8.74;9.69;8.69;152.0;10
2422;54;0.01;0.08;0.09;0.05;5155.0;10
2423;55;0.02;0.17;0.16;0.19;2853.0;10
2424;56;0.99;1.65;1.55;1.57;526.0;10
2425;57;0.02;0.14;0.15;0.17;2126.0;10
2426;58;0.02;0.14;0.12;0.1;1829.0;10
2427;59;5.0;7.18;7.38;7.56;228.0;10
2428;60;0.02;0.25;0.3;0.31;1852.0;10
2429;61;0.02;0.13;0.04;0.03;3422.0;10
2430;62;20.0;27.33;26.19;26.0;159.0;10
2431;63;1.5;2.54;2.33;2.85;205.0;10
2432;64;0.09;0.42;0.26;0.32;1384.0;10
2433;65;0.08;0.32;0.37;0.2;1551.0;10
2434;66;11.45;17.85;18.55;15.75;236.0;10
2435;67;0.49;0.95;1.06;0.97;863.0;10
2436;68;0.04;0.23;0.26;0.23;1830.0;10
2437;69;38.94;44.21;44.91;40.47;152.0;10
2438;70;20.0;21.62;21.91;19.0;167.0;10
2439;71;0.09;0.26;0.35;0.74;2077.0;10
2440;72;0.02;0.18;0.21;0.11;1724.0;10
2441;73;0.1;0.36;0.36;0.28;1306.0;10
2442;74;0.02;0.13;0.21;0.06;3600.0;10
2443;75;1.4;2.3;2.37;2.48;878.0;10
2444;76;0.05;0.19;0.17;0.45;1962.0;10
2445;77;0.04;0.31;0.21;0.22;1748.0;10
2446;78;0.05;0.37;0.35;0.45;1848.0;10
2447;79;0.02;0.13;0.11;0.1;2839.0;10
2448;80;0.01;0.12;0.15;0.19;2586.0;10
2449;81;0.02;0.15;0.13;0.1;1900.0;10
2450;82;0.01;0.08;0.08;0.25;4395.0;10
2451;83;0.02;0.1;0.11;0.01;3545.0;10
2452;84;0.02;0.16;0.15;0.15;2650.0;10
2453;85;4.44;6.26;5.69;7.31;325.0;10
2454;86;0.19;0.46;0.36;0.25;1052.0;10
2455;87;0.05;0.29;0.28;0.31;1989.0;10
2456;88;0.01;0.14;0.11;0.19;2335.0;10
2457;89;0.02;0.13;0.16;0.22;1946.0;10
2458;90;1.73;2.74;2.8;2.99;383.0;10
2459;91;0.02;0.17;0.21;0.15;3287.0;10
2460;92;15.88;19.64;20.18;19.5;221.0;10
2461;93;0.02;0.07;0.09;0.05;2685.0;10
2462;94;0.01;0.05;0.05;0.05;4937.0;10
2463;95;5.0;7.12;6.61;6.73;610.0;10
2464;96;0.02;0.15;0.14;0.19;2780.0;10
2465;97;0.01;0.09;0.04;0.02;4647.0;10
2466;98;0.02;0.14;0.14;0.14;2239.0;10
2467;99;0.08;0.46;0.54;0.59;896.0;10
2468;100;1.0;1.98;1.82;2.2;1041.0;10
2469;101;0.02;0.13;0.06;0.07;2434.0;10
2470;102;0.02;0.12;0.11;0.09;2634.0;10
2471;103;0.02;0.09;0.09;0.15;2467.0;10
2472;104;0.01;0.08;0.1;0.1;4717.0;10
2473;105;1.2;2.34;2.32;6.49;491.0;10
2474;106;0.02;0.11;0.14;0.05;2502.0;10
2475;107;0.01;0.13;0.11;0.08;3067.0;10
2476;108;0.01;0.12;0.09;0.07;2717.0;10
2477;109;0.05;0.15;0.14;0.2;2642.0;10
2478;110;0.02;0.21;0.22;0.28;1655.0;10
2479;111;0.01;0.06;0.07;0.04;4933.0;10
2480;112;0.02;0.15;0.08;0.15;2620.0;10
2481;113;0.01;0.05;0.04;0.02;4460.0;10
2482;114;0.02;0.12;0.11;0.25;2386.0;10
2483;115;0.01;0.12;0.12;0.06;2173.0;10
2484;116;0.02;0.12;0.1;0.19;2783.0;10
2485;117;1.38;1.78;1.65;1.64;824.0;10
2486;118;0.02;0.13;0.14;0.25;2457.0;10
2487;119;0.01;0.13;0.12;0.15;3047.0;10
2488;120;0.01;0.11;0.13;0.02;4908.0;10
2489;121;0.01;0.13;0.11;0.19;3315.0;10
2490;122;0.02;0.13;0.13;0.19;2692.0;10
2491;123;0.01;0.05;0.05;0.25;4605.0;10
2492;124;0.01;0.14;0.26;0.19;3051.0;10
2493;125;0.01;0.03;0.02;0.05;4883.0;10
2494;126;0.01;0.03;0.04;0.05;4767.0;10
2495;127;0.01;0.06;0.06;0.07;4941.0;10
2496;128;0.02;0.06;0.03;0.02;2875.0;10
2497;129;0.02;0.27;0.25;0.19;1041.0;10
2498;130;0.05;0.29;0.42;0.85;965.0;10
2499;131;0.01;0.06;0.06;0.05;4870.0;10
2500;132;0.1;0.28;0.24;0.15;1683.0;10
2501;133;0.01;0.05;0.05;0.04;4867.0;10
2502;134;0.01;0.09;0.05;0.06;2876.0;10
2503;135;0.02;0.12;0.13;0.11;1924.0;10
2504;136;0.01;0.06;0.05;0.04;4606.0;10
2505;137;0.01;0.05;0.05;0.05;4865.0;10
2506;138;0.01;0.07;0.07;0.12;4984.0;10
